,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
51691,SRI KHIRI CHAD,567067800,1.2971846838095242,104.00248976285714,Thailand,Tanker,At Anchor,2023-04-11 08:01:30,17,8,9794795,Thailand,Thailand
51692,OOCL ZHOUSHAN,477282300,-6.09755521117647,106.90039380864253,Hong Kong,Cargo,Moored,2023-04-11 08:09:25,43,43,9332195,"Hong Kong, China",Marshall Islands
51693,TANTO AMAN,525013028,-6.105356598242009,106.87683204956622,Indonesia,Cargo,Moored,2023-04-11 08:09:34,29,29,9085704,Indonesia,Indonesia
51694,UNION TRUST,525119101,-7.76525203979021,109.0720437062937,Indonesia,Tanker,At Anchor,2023-04-11 08:11:16,64,63,9290490,Indonesia,Indonesia
51695,MERLION 21,564974000,1.2978990368888887,104.07710266755558,Singapore,Tanker,Moored,2023-04-11 08:12:28,64,7,9537173,Singapore,Singapore
51696,SULTAN SULAIMAN,525401696,1.7038468292582414,101.49502984884616,Indonesia,Tanker,At Anchor,2023-04-11 08:12:40,31,30,9923152,Indonesia,Indonesia
51697,HAM RONG 8,574000830,0.0771616538167939,109.05605160312979,Vietnam,Cargo,At Anchor,2023-04-11 08:14:29,31,31,9585455,Vietnam,Vietnam
51698,SHILOH SEJATI,525119217,1.2440507970144927,103.87316844449273,Indonesia,Cargo,At Anchor,2023-04-11 08:14:38,70,69,9220366,Indonesia,Indonesia
51699,KMTC SURABAYA,354467000,-7.1951359811255395,112.70174851632032,Panama,Cargo,Moored,2023-04-11 08:21:59,13,12,9821081,Japan,Panama
51700,VEJER,563173700,1.2975983826470587,104.07837774470589,Singapore,Tanker,Moored,2023-04-11 08:22:09,11,11,9935698,Spain,Spain
51701,PHUBAI PATTRA 5,567529000,1.6946656185714286,101.47192590714288,Thailand,Tanker,At Anchor,2023-04-11 08:23:36,3,2,9190975,Thailand,Thailand
51702,LOTUS CORAL,354555000,-5.9519904039790585,105.99681092780105,Panama,Tanker,Moored,2023-04-11 08:23:43,27,25,9643996,Japan,Panama
51703,PACIFIC 01,636016968,1.2624701092592598,103.9056412811111,Liberia,Tanker,At Anchor,2023-04-11 08:26:45,9,8,9395379,Vietnam,Vietnam
51704,NEW NAVIGATOR 2,563874000,1.2965014122033898,103.97601454720336,Singapore,Tanker,At Anchor,2023-04-11 08:30:27,26,24,9550606,Singapore,Singapore
51705,GRAND WINNER 3,352978139,1.1537685710714285,103.57843758875,Panama,Tanker,Moored,2023-04-11 08:32:36,14,14,9906702,"Korea, South",Panama
51706,MARIELENA,636013382,1.2767146898295456,103.93359061374998,Liberia,Cargo,At Anchor,2023-04-11 08:32:51,12,12,9376359,Greece,Liberia
51707,THAI BINH 79,525401964,-5.9398328930449065,106.12627552821469,Indonesia,Cargo,At Anchor,2023-04-11 08:33:23,67,66,9540730,Vietnam,Vietnam
51708,GAS SOECHI XXVIII,525016658,-5.916310843493975,105.9995720886747,Indonesia,Tanker,Moored,2023-04-11 08:39:42,17,17,9109603,Indonesia,Indonesia
51709,ANDROS PRINCESS,636021423,0.519458335,117.70809166583332,Liberia,Cargo,At Anchor,2023-04-11 08:40:30,7,4,9469558,Liberia,Liberia
51710,SP 3 BSI,525022310,-5.952418665734597,105.98417262857821,Indonesia,Tanker,At Anchor,2023-04-11 08:40:58,12,11,9704166,Indonesia,Indonesia
51711,NAVIOS GALAXY II,538008846,1.2794837796428573,103.96167392839286,Marshall Islands,Cargo,At Anchor,2023-04-11 08:43:28,11,11,9836725,Japan,Japan
51712,YUAN LIAN WAN,412418000,1.1243620440909092,103.56352143999999,China,Tanker,Moored,2023-04-11 08:44:39,2,1,9845960,"China, People's Republic Of","China, People's Republic Of"
51713,S SHAKYRA,525119208,-0.933519434021068,104.09852123776973,Indonesia,Tanker,At Anchor,2023-04-11 08:46:27,358,214,9972866,Indonesia,Indonesia
51714,SAHABAT PRIMA 8,525300092,-6.052587870704845,106.89876378872248,Indonesia,Cargo,At Anchor,2023-04-11 08:50:15,47,45,8204042,Indonesia,Indonesia
51715,NIKITIS,538003242,1.0960447399701136,103.90787302248656,Marshall Islands,Cargo,Moored,2023-04-11 08:50:39,471,471,9546124,Marshall Islands,Marshall Islands
51716,STI STABILITY,538006082,1.15326700390625,103.57679093984375,Marshall Islands,Tanker,At Anchor,2023-04-11 08:52:45,4,4,9712840,Marshall Islands,Marshall Islands
51717,XIN QI HANG 1,413243670,-2.0810208355,104.98242361166669,China,Cargo,At Anchor,2023-04-11 08:55:18,19,19,9629811,"China, People's Republic Of","China, People's Republic Of"
51718,KIRANA DWITYA,525023188,1.4389303034343432,125.18930572383837,Indonesia,Tanker,Moored,2023-04-11 08:56:55,20,20,9279666,Indonesia,Indonesia
51719,BAHARI-11,525400835,-6.113442970048781,106.86551081852032,Indonesia,Cargo,Moored,2023-04-11 08:59:36,125,125,8870621,Indonesia,Indonesia
51720,OCEAN ROAD,477139400,-2.1284002831923887,104.97957364255814,Hong Kong,Cargo,At Anchor,2023-04-11 09:09:54,45,45,9617997,"Hong Kong, China",Panama
51721,TANTO KARYA,525113026,-6.060252308747073,106.90011385840751,Indonesia,Cargo,At Anchor,2023-04-11 09:12:38,60,60,9915375,Indonesia,Indonesia
51722,MATINDOK,525008079,-1.1845585286718752,136.07080585945312,Indonesia,Tanker,Moored,2023-04-11 09:15:03,25,24,9601716,Indonesia,Indonesia
51723,MARAN ARTEMIS,241441000,1.1263205550000002,103.56401440958332,Greece,Tanker,Moored,2023-04-11 09:19:44,14,13,9753002,Liberia,Liberia
51724,MARINOR,311000260,1.2922072219999998,103.99757722166666,Bahamas,Cargo,At Anchor,2023-04-11 09:19:53,6,5,9433559,Liberia,Liberia
51725,AKASHIA,525015288,-7.206608515272729,112.72432796963638,Indonesia,Cargo,Moored,2023-04-11 09:27:06,13,11,9492878,Indonesia,Indonesia
51726,SEA BOUNTIFUL,563147000,1.2765866346206896,103.93351476772413,Singapore,Tanker,At Anchor,2023-04-11 09:30:11,9,9,9711860,Singapore,Singapore
51727,OKEE ULF,636093141,1.2561147205696201,103.90260825939873,Liberia,Tanker,At Anchor,2023-04-11 09:31:56,63,62,9311048,Germany,Germany
51728,TANTO TANGGUH,525013022,-5.130297970869566,119.40343373239132,Indonesia,Cargo,Moored,2023-04-11 09:33:05,12,9,9169665,Indonesia,Indonesia
51729,CERDAS,525019627,-6.018363913131068,105.95518818771845,Indonesia,Cargo,At Anchor,2023-04-11 09:38:08,40,32,9331957,Indonesia,Indonesia
51730,CNC JAGUAR,256267000,3.798756862522852,98.72044356797075,Malta,Cargo,Moored,2023-04-11 09:45:04,45,45,9936185,Japan,Panama
51731,SHANDONG DREAM,538009526,1.301895002134146,104.06350260932928,Marshall Islands,Cargo,At Anchor,2023-04-11 09:51:05,9,9,9907952,"China, People's Republic Of","China, People's Republic Of"
51732,PS PELICAN,352001463,1.2917012611676082,104.01144429316383,Panama,Tanker,At Anchor,2023-04-11 09:51:19,38,38,9316593,"Hong Kong, China","Hong Kong, China"
51733,KYTHIRA I,636017090,1.278726244225352,103.96925603295773,Liberia,Cargo,At Anchor,2023-04-11 09:55:03,14,14,9590046,Liberia,Liberia
51734,TANTO KARUNIA II,525013029,-6.102022335286624,106.87602575375797,Indonesia,Cargo,Moored,2023-04-11 09:56:09,80,31,9683506,Indonesia,Indonesia
51735,JUNEYAO MARU IV,525018280,-6.098562276600001,106.90773702213335,Indonesia,Tanker,Moored,2023-04-11 10:00:56,24,22,9711212,Indonesia,Indonesia
51736,GAS SOFIA,525100987,1.0750504347826086,104.2102318841304,Indonesia,Tanker,Moored,2023-04-11 10:01:08,34,33,9586679,Indonesia,Indonesia
51737,PLATA LUCKY,636020224,1.1381815843689322,103.56890915650486,Liberia,Tanker,At Anchor,2023-04-11 10:02:23,8,8,9358292,Liberia,Liberia
51738,SOL PRIME,355502000,-6.937183012692307,110.42345032019233,Panama,Cargo,Moored,2023-04-11 10:09:24,10,9,9278985,Singapore,Singapore
51739,ILLANNUR,525015928,-6.040420804107143,106.89497398839286,Indonesia,Cargo,At Anchor,2023-04-11 10:11:22,4,4,9178472,Indonesia,Indonesia
51740,FEI PU,414165000,-3.87828147902985,102.28322961156718,China,Cargo,At Anchor,2023-04-11 10:12:59,9,9,9650470,"China, People's Republic Of","China, People's Republic Of"
51741,P DELTA,525015323,3.7934211327932963,98.71507523284919,Indonesia,Cargo,Moored,2023-04-11 10:15:18,20,20,8912730,United Arab Emirates,United Arab Emirates
51742,TELUK MAS,525007400,-2.9585067196825396,132.30093777746032,Indonesia,Cargo,At Anchor,2023-04-11 10:19:22,17,13,9783875,Indonesia,Indonesia
51743,REGENT GEMINI,565587000,1.000876325897436,104.2553386323077,Singapore,Cargo,Moored,2023-04-11 10:24:26,3,3,9736004,Singapore,Singapore
51744,STRAITS JUBILANT,563774000,1.2887825736363636,104.01636666818182,Singapore,Tanker,Moored,2023-04-11 10:25:19,8,4,9429338,Singapore,Singapore
51745,GRIYA BUGIS,525114107,3.9142234100854703,98.76277637367521,Indonesia,Tanker,At Anchor,2023-04-11 10:26:19,23,21,9191280,Indonesia,Indonesia
51746,MERATUS MALINO,525025089,1.4170090260360362,125.14198546747745,Indonesia,Cargo,At Anchor,2023-04-11 10:27:48,12,8,9106625,Indonesia,Indonesia
51747,SEA SERENITY,566339000,1.3019075457894738,104.06362548092105,Singapore,Tanker,Moored,2023-04-11 10:29:12,8,8,9629990,Singapore,Singapore
51748,PB ATHICHA,567615000,1.2921513333142856,103.9612924764,Thailand,Tanker,At Anchor,2023-04-11 10:30:06,67,59,9479993,Thailand,Thailand
51749,ASIA INSPIRE,563091700,1.2893327654545454,103.986298485,Singapore,Tanker,At Anchor,2023-04-11 10:37:24,9,8,9752709,Singapore,Singapore
51750,DELTA GLORY,636019362,1.2652347970731708,103.94708593536586,Liberia,Tanker,At Anchor,2023-04-11 10:50:47,8,8,9602617,Liberia,Liberia
51751,RG LUNA,477631800,-3.7579318165795454,114.47904734657953,Hong Kong,Cargo,At Anchor,2023-04-11 10:51:55,68,68,9592082,"Hong Kong, China","Hong Kong, China"
51752,YUAN LIAN WAN,412418000,1.126378231958763,103.56204775123712,China,Tanker,Moored,2023-04-11 10:53:40,7,7,9845960,"China, People's Republic Of","China, People's Republic Of"
51753,GUHI MAS,525019416,-6.100268288513513,106.88814740945946,Indonesia,Cargo,Moored,2023-04-11 10:54:49,17,14,9549334,Indonesia,Indonesia
51754,GAS ESTELLA,525401107,-6.03453967326087,105.92871492760868,Indonesia,Tanker,Moored,2023-04-11 10:54:56,29,25,9333137,Indonesia,Indonesia
51755,KMTC DALIAN,636020254,-6.009300254864865,106.91146576612611,Liberia,Cargo,At Anchor,2023-04-11 11:02:25,21,21,9882229,Japan,Japan
51756,MERATUS SABANG,525025058,-3.3328656943749997,114.55460319458332,Indonesia,Other,Moored,2023-04-11 11:08:08,10,9,9018311,Indonesia,Indonesia
51757,KALIAN,525101049,-2.0866685096721307,105.13500140256834,Indonesia,Other,At Anchor,2023-04-11 11:08:18,14,13,9832963,Indonesia,Indonesia
51758,ES JEWEL,563127800,1.090208021588785,103.88910413581307,Singapore,Tanker,Moored,2023-04-11 11:12:22,465,465,9507166,Singapore,Singapore
51759,KINSHO,525022303,-7.1249477872689075,112.66596986682774,Indonesia,Tanker,At Anchor,2023-04-11 11:15:41,98,93,9078438,Indonesia,Indonesia
51760,VISION,636022623,1.249010162926829,103.90335853682926,Liberia,Tanker,At Anchor,2023-04-11 11:22:20,8,8,9236016,Turkey,Antigua & Barbuda
51761,LUCKY CHEM,352001529,1.2795436695348836,103.97429250651163,Panama,Tanker,At Anchor,2023-04-11 11:22:51,28,26,9286554,"Hong Kong, China","Hong Kong, China"
51762,AU ARIES,525023278,3.909087036111112,98.79312314833335,Indonesia,Tanker,At Anchor,2023-04-11 11:29:44,75,34,9036325,Indonesia,Indonesia
51763,PHUBAI PATTRA 5,567529000,1.6884065304000007,101.4535917305333,Thailand,Tanker,Moored,2023-04-11 11:34:35,446,21,9190975,Thailand,Thailand
51764,ANITA I,525501418,3.8789350896153842,98.77899343569231,Indonesia,Cargo,At Anchor,2023-04-11 11:38:05,465,465,9554030,Indonesia,Indonesia
51765,PERMATA GLORY,525009287,1.1586137647537227,103.97492110558991,Indonesia,Tanker,At Anchor,2023-04-11 11:38:23,194,193,9747596,Indonesia,Indonesia
51766,GERALDINE,525020109,1.0915589043896714,103.88896867746479,Indonesia,Tanker,Moored,2023-04-11 11:40:00,172,172,9408047,Indonesia,Indonesia
51767,SUCCESS ALTAIR XLII,525018427,-2.1599019605882352,104.99,Indonesia,Tanker,At Anchor,2023-04-11 11:40:49,1,1,9173082,Indonesia,Indonesia
51768,GRAZIA COSULICH,564886000,1.2797974505882355,103.94508705882352,Singapore,Tanker,Moored,2023-04-11 11:42:19,5,5,9673109,Singapore,Singapore
51769,TELUK FLAMINGGO,525015393,-7.203102037222221,112.72464189777779,Indonesia,Cargo,Moored,2023-04-11 11:52:11,9,7,9551088,Indonesia,Indonesia
51770,SOECHI PRESTASI,525019132,-1.2632289696629213,116.81217084235954,Indonesia,Tanker,At Anchor,2023-04-11 11:53:42,18,17,9036739,Indonesia,Indonesia
51771,S. SAHAMIT 8,567061800,1.7156745413103447,101.44074510479311,Thailand,Tanker,At Anchor,2023-04-11 11:55:48,24,23,9114983,Thailand,Thailand
51772,GAS PARROT,525019602,-7.761623830746004,109.05680645330374,Indonesia,Tanker,At Anchor,2023-04-11 12:01:46,121,120,9119725,Liberia,Liberia
51773,SJW TRANS,525003134,-7.135792087902892,112.66713580238637,Indonesia,Cargo,At Anchor,2023-04-11 12:18:55,63,62,8913875,Indonesia,Indonesia
51774,HAWKS VICTORY,525009346,-6.051048431512821,106.91770030776921,Indonesia,Tanker,At Anchor,2023-04-11 12:19:14,174,172,9297709,Panama,Panama
51775,ANDHIKA PARAMESTI,525006390,-5.853706092761905,106.03954633323806,Indonesia,Cargo,At Anchor,2023-04-11 12:27:12,7,6,9139282,Indonesia,Indonesia
51776,BAHTERA LAZURIT,533062600,1.0750019496855345,103.89669636597486,Malaysia,Other,Moored,2023-04-11 12:33:37,18,15,9573543,Malaysia,Malaysia
51777,ROYAL PEACE,525700701,-5.5365333335294125,105.35718529470589,Indonesia,Cargo,Moored,2023-04-11 12:39:39,78,62,8713990,Indonesia,Indonesia
51778,NEW GLOBAL,525500462,-7.111602759820359,112.66334251778441,Indonesia,Tanker,At Anchor,2023-04-11 12:40:21,21,21,9875599,Indonesia,Indonesia
51779,KARMILA/PERTAMINA 58,525008006,1.7084811961538462,101.47130833358976,Indonesia,Tanker,At Anchor,2023-04-11 12:48:55,12,8,9012587,Indonesia,Indonesia
51780,DYLAN,538002869,-7.774806922471909,109.07030289636702,Marshall Islands,Tanker,At Anchor,2023-04-11 13:03:51,54,53,9421336,"Hong Kong, China","Hong Kong, China"
51781,ALANA,304550000,1.1516209052542372,103.59643986084744,Antigua and Barbuda,Tanker,At Anchor,2023-04-11 13:06:34,4,4,9172583,Antigua & Barbuda,Antigua & Barbuda
51782,MARINE HONOUR,565574000,1.292492379285714,103.97398916714283,Singapore,Tanker,Moored,2023-04-11 13:07:20,6,6,9422811,Singapore,Singapore
51783,SITC XINCHENG,477798300,-6.022317100740741,106.91028660481481,Hong Kong,Cargo,At Anchor,2023-04-11 13:08:00,2,2,9926128,"Hong Kong, China","Hong Kong, China"
51784,MARGRETH PISSAREK,356410000,-1.2685032991666667,116.78600944520834,Panama,Cargo,At Anchor,2023-04-11 13:12:50,9,9,9604861,Panama,Panama
51785,PULAU NUNUKAN,525015925,-3.3741789503703705,114.50879574074075,Indonesia,Cargo,At Anchor,2023-04-11 13:15:34,9,7,9649598,Indonesia,Indonesia
51786,AMMAR,525020202,-5.888793432994897,106.1136588870051,Indonesia,Cargo,At Anchor,2023-04-11 13:17:06,161,161,9237125,Indonesia,Indonesia
51787,MERATUS SIBOLGA,525025057,-8.275176991415929,120.45882005663714,Indonesia,Cargo,At Anchor,2023-04-11 13:33:22,9,9,9018244,Indonesia,Indonesia
51788,MEKAR SEJATI,525019562,-6.079678899551282,106.89043819974358,Indonesia,Pleasure Craft,At Anchor,2023-04-11 13:34:14,170,66,8997857,Indonesia,Indonesia
51789,CHANG AN 1,370246000,-1.0030576933225808,100.37588724193547,Panama,Tanker,Moored,2023-04-11 13:34:29,37,37,9520027,"Hong Kong, China","Hong Kong, China"
51790,HILIR MAS,525019019,-6.047447856714286,106.89348169114287,Indonesia,Cargo,At Anchor,2023-04-11 13:37:17,21,13,9672399,Indonesia,Indonesia
51791,SEA SOLIDARITY,566685000,1.2877673881081082,103.97742108135137,Singapore,Tanker,Moored,2023-04-11 13:39:06,54,7,9647904,Singapore,Singapore
51792,SARTIKA BARUNA,525012201,-5.514999999999999,105.34166666999997,Indonesia,Cargo,Moored,2023-04-11 13:44:14,8,7,9219898,Indonesia,Indonesia
51793,STI STABILITY,538006082,1.1546128939473688,103.57682899289476,Marshall Islands,Tanker,At Anchor,2023-04-11 13:44:23,3,3,9712840,Marshall Islands,Marshall Islands
51794,LUK,533014500,3.9114466477922076,98.77043830168832,Malaysia,Cargo,At Anchor,2023-04-11 13:44:44,19,16,9448449,United Arab Emirates,United Arab Emirates
51795,PHILHOKUSAI,538010011,-6.021847940686668,105.93835476929998,Marshall Islands,Cargo,Moored,2023-04-11 13:51:57,108,108,9549451,Marshall Islands,Marshall Islands
51796,PACIFIC OCEAN,636018331,-6.098688918468246,106.88356003726027,Liberia,Cargo,Moored,2023-04-11 13:54:21,55,55,9467562,United Kingdom,United Kingdom
51797,MERCURIAL VIRGO,538005453,1.2850303013636364,104.00020454454547,Marshall Islands,Cargo,At Anchor,2023-04-11 14:04:35,12,4,9651553,Marshall Islands,Marshall Islands
51798,ASC LOTTI,305240000,-5.921442804015748,105.99674697086613,Antigua and Barbuda,Cargo,Moored,2023-04-11 14:05:05,19,19,9436953,Germany,Germany
51799,EVER LIVELY,563982000,1.2391773112903226,103.89739559064519,Singapore,Cargo,At Anchor,2023-04-11 14:05:36,6,6,9604134,Singapore,Singapore
51800,JAZEEL,525300489,-1.2563400493283583,116.80367674097018,Indonesia,Tanker,At Anchor,2023-04-11 14:11:00,27,27,9638018,Indonesia,Indonesia
51801,FM BREEZE,567069800,1.7560333325000002,101.36818888916666,Thailand,Tanker,Moored,2023-04-11 14:13:16,26,6,9479761,Malaysia,Malaysia
51802,MIN HANG,352001541,1.2488519799999998,103.92916051662164,Panama,Tanker,At Anchor,2023-04-11 14:16:54,5,5,9257137,"Hong Kong, China","Hong Kong, China"
51803,CC SEJATI,525019614,-1.266875281325301,116.79574232915661,Indonesia,Cargo,At Anchor,2023-04-11 14:17:10,17,16,9170937,Indonesia,Indonesia
51804,SA CRYSTAL,567583000,0.9974867824137931,104.21349706646555,Thailand,Tanker,At Anchor,2023-04-11 14:18:45,7,6,9182318,"China, People's Republic Of","China, People's Republic Of"
51805,XIN HAI TONG 805,636021806,0.5189769654166666,117.69128115861112,Liberia,Cargo,At Anchor,2023-04-11 14:37:53,4,4,9618678,"Hong Kong, China","Hong Kong, China"
51806,GAS AMARIN JAYA,525900619,-7.198296842,112.71648535099999,Indonesia,Tanker,Moored,2023-04-11 14:45:12,41,40,9364966,Indonesia,Indonesia
51807,AFRICAN RAPTOR,311000342,1.2849015689320387,103.96435899786408,Bahamas,Cargo,At Anchor,2023-04-11 14:48:12,6,5,9727405,Bahamas,Bahamas
51808,ACCORD,563901000,1.2913666028846151,103.9783376921154,Singapore,Tanker,At Anchor,2023-04-11 14:49:52,11,10,9274020,Singapore,Singapore
51809,ICE ENERGY,636012628,1.2919141339999998,104.00464553439998,Liberia,Tanker,At Anchor,2023-04-11 14:50:21,5,4,9301732,Greece,Liberia
51810,GAS KAYAN,525201479,-3.9754089121739127,122.6528802178261,Indonesia,Tanker,At Anchor,2023-04-11 14:54:57,19,17,9058555,Indonesia,Indonesia
51811,PORT MACAU,538008252,-3.689173378331415,114.42293632353282,Marshall Islands,Cargo,At Anchor,2023-04-11 14:56:45,77,76,9423475,Marshall Islands,Marshall Islands
51812,CHIBA,538005424,-5.894271739130435,105.99945289826086,Marshall Islands,Tanker,At Anchor,2023-04-11 15:02:05,5,4,9349631,Panama,Panama
51813,CAPE TAURA,538007911,1.2633714657575756,103.90085641393941,Marshall Islands,Tanker,At Anchor,2023-04-11 15:04:41,13,12,9407251,Norway,Norway
51814,SC LIAONING,477185400,-7.197779309950738,112.72467068990149,Hong Kong,Tanker,Moored,2023-04-11 15:09:38,40,40,9428310,"Hong Kong, China","Hong Kong, China"
51815,SPIL RATNA,525400142,-0.009505629081632652,109.32933612285716,Indonesia,Cargo,At Anchor,2023-04-11 15:17:16,20,19,9886811,Indonesia,Indonesia
51816,MSC DURBAN IV,636015181,1.247555556190476,103.88940476095237,Liberia,Cargo,At Anchor,2023-04-11 15:20:58,4,4,9294824,Liberia,Liberia
51817,KIARSENI,441213000,0.03855347247464503,117.52685416448274,South Korea,Tanker,Moored,2023-04-11 15:21:44,32,32,9848821,Norway,Panama
51818,MARINE ZAMBEZI,563033100,1.27842760375,103.96127666625,Singapore,Tanker,Moored,2023-04-11 15:23:09,3,3,9809887,Singapore,Singapore
51819,HIJAU JELITA,525005318,3.2797261022360247,117.59462202903727,Indonesia,Cargo,Moored,2023-04-11 15:26:51,65,64,9167382,Indonesia,Indonesia
51820,NAGATO,354959000,-0.9973163438541667,100.37306862839584,Panama,Cargo,Moored,2023-04-11 15:35:00,91,90,9665877,Panama,Panama
51821,JOLLY ARGENTO,255805666,-6.0902839634004495,106.91862724208055,Madeira,Cargo,Moored,2023-04-11 15:37:57,24,24,9467043,Italy,Italy
51822,BSP XXV,525301151,-5.476681206984127,105.31018209027775,Indonesia,Tanker,At Anchor,2023-04-11 15:38:34,18,18,9939412,Indonesia,Indonesia
51823,ARMADA SERASI,525015921,1.165051382740741,103.9983301728889,Indonesia,Cargo,Moored,2023-04-11 15:43:45,29,28,9000675,Indonesia,Indonesia
51824,MERATUS PALEMBANG,525025074,-7.20491532925926,112.72361886790122,Indonesia,Cargo,Moored,2023-04-11 15:51:21,16,16,9371921,Indonesia,Indonesia
51825,SEA DILIGENCE,565512000,1.2621578595238099,103.90043769904763,Singapore,Tanker,Moored,2023-04-11 15:57:55,6,5,9760861,Singapore,Singapore
51826,VITALITY,566680000,1.291900386923077,103.97029243615385,Singapore,Tanker,At Anchor,2023-04-11 15:59:41,13,1,9639373,Singapore,Singapore
51827,THERESA GRACE,563094400,3.248990222666667,117.60637077799997,Singapore,Cargo,At Anchor,2023-04-11 16:05:05,3,2,9866031,Singapore,Singapore
51828,H SEAL,525114058,-6.097649905397727,106.88267585238636,Indonesia,Cargo,Moored,2023-04-11 16:11:09,94,93,9455595,Indonesia,Indonesia
