dt_pos_utc,Port,OperatorCountryofDomicileName,vessel_type,count
2023-11-24,DUM,Indonesia,Tanker,3
2023-11-24,DUM,Norway,Cargo,1
2023-11-24,DUM,Singapore,Cargo,1
2023-11-24,DUM,Singapore,Tanker,2
2023-11-24,DUM,United States Of America,Tanker,1
2023-11-24,DUM,Vietnam,Tanker,1
2023-11-24,FKQ,Indonesia,Passenger,1
2023-11-24,GNS,Indonesia,Passenger,1
2023-11-24,GRE,"China, People's Republic Of",Cargo,2
2023-11-24,GRE,Denmark,Cargo,1
2023-11-24,GRE,Greece,Cargo,1
2023-11-24,GRE,"Hong Kong, China",Cargo,1
2023-11-24,GRE,Indonesia,Cargo,8
2023-11-24,GRE,Indonesia,Dredging,3
2023-11-24,GRE,Indonesia,Fishing,1
2023-11-24,GRE,Indonesia,Passenger,5
2023-11-24,GRE,Indonesia,Tanker,5
2023-11-24,GRE,Singapore,Tanker,1
2023-11-24,GRE,Switzerland,Cargo,1
2023-11-24,GRE,Vietnam,Cargo,1
2023-11-24,GTO,Indonesia,Cargo,1
2023-11-24,GTO,Indonesia,Passenger,1
2023-11-24,IBP,Bermuda,Cargo,1
2023-11-24,IBP,"China, People's Republic Of",Tanker,1
2023-11-24,IBP,Colombia,Passenger,1
2023-11-24,IBP,Indonesia,Cargo,6
2023-11-24,IBP,Indonesia,Passenger,82
2023-11-24,IBP,Indonesia,Sailing,1
2023-11-24,IBP,Indonesia,Tanker,7
2023-11-24,IBP,Philippines,Cargo,1
2023-11-24,IBP,Singapore,Tanker,4
2023-11-24,IMW,Indonesia,Other,1
2023-11-24,ING,Indonesia,Cargo,2
2023-11-24,ING,Indonesia,Fishing,1
2023-11-24,ING,Indonesia,Tanker,4
2023-11-24,ING,Malaysia,Tanker,3
2023-11-24,ING,Singapore,Cargo,2
2023-11-24,ING,Singapore,Tanker,1
2023-11-24,ING,Vietnam,Cargo,1
2023-11-24,KAT,Indonesia,Passenger,1
2023-11-24,KBH,Indonesia,Passenger,1
2023-11-24,KDI,Indonesia,Passenger,4
2023-11-24,KDI,Indonesia,Tanker,1
2023-11-24,KTJ,"China, People's Republic Of",Cargo,1
2023-11-24,LMR,Indonesia,Passenger,13
2023-11-24,LSW,Indonesia,Other,1
2023-11-24,LSW,Singapore,Other,1
2023-11-24,LTU,Indonesia,Cargo,1
2023-11-24,LTU,Indonesia,Passenger,1
2023-11-24,LTU,Vietnam,Cargo,1
2023-11-24,LUW,Indonesia,Passenger,1
2023-11-24,MAK,Indonesia,Cargo,5
2023-11-24,MAK,Indonesia,Other,1
2023-11-24,MAK,Indonesia,Passenger,7
2023-11-24,MAK,Indonesia,Tanker,1
2023-11-24,MLD,"China, People's Republic Of",Cargo,1
2023-11-24,MSK,"Hong Kong, China",Cargo,1
2023-11-24,MSK,Japan,Cargo,1
2023-11-24,MUO,Indonesia,Fishing,1
2023-11-24,MUO,Indonesia,Passenger,1
2023-11-24,MUO,Indonesia,Sailing,1
2023-11-24,MUO,Singapore,Tanker,1
2023-11-24,NAM,Indonesia,Passenger,1
2023-11-24,NBX,Indonesia,Passenger,1
2023-11-24,NDA,Indonesia,Passenger,1
2023-11-24,PNJ,Indonesia,Cargo,1
2023-11-24,PNJ,Singapore,Cargo,1
2023-11-24,PNK,Indonesia,Cargo,2
2023-11-24,PTL,Indonesia,Cargo,1
2023-11-24,PTL,Indonesia,Tanker,1
2023-11-24,PTM,Indonesia,Cargo,1
2023-11-24,PTM,Indonesia,Tanker,1
2023-11-24,SIO,Indonesia,Cargo,1
2023-11-24,SKJ,Indonesia,Cargo,1
2023-11-24,SMA,Indonesia,Cargo,1
2023-11-24,SMA,Indonesia,Tanker,1
2023-11-24,SMQ,Indonesia,Tanker,2
2023-11-24,SNL,Indonesia,Passenger,1
2023-11-24,SOQ,Indonesia,Passenger,1
2023-11-24,SOQ,Indonesia,Tanker,1
2023-11-24,SRG,"China, People's Republic Of",Cargo,1
2023-11-24,SRG,Indonesia,Cargo,2
2023-11-24,SRG,Indonesia,Passenger,2
2023-11-24,SRG,Indonesia,Tanker,1
2023-11-24,SRG,Switzerland,Cargo,1
2023-11-24,SUB,Indonesia,Cargo,1
2023-11-24,SUB,Indonesia,Passenger,1
2023-11-24,SUB,Singapore,Tanker,1
2023-11-24,SUR,"China, People's Republic Of",Cargo,1
2023-11-24,SUR,"Hong Kong, China",Cargo,1
2023-11-24,SUR,Indonesia,Tanker,2
2023-11-24,SXK,Indonesia,Tanker,1
2023-11-24,TBY,"China, People's Republic Of",Tanker,1
2023-11-24,TBY,Indonesia,Cargo,1
2023-11-24,TBY,Indonesia,Tanker,2
2023-11-24,TBY,Singapore,Tanker,1
2023-11-24,TEI,Indonesia,Passenger,10
2023-11-24,TGP,Indonesia,Passenger,1
2023-11-24,TJB,Indonesia,Cargo,2
2023-11-24,TJB,Indonesia,Passenger,7
2023-11-24,TJB,Indonesia,Tanker,4
2023-11-24,TJB,Singapore,Passenger,1
2023-11-24,TJB,Singapore,Tanker,2
2023-11-24,TLI,Indonesia,Passenger,1
2023-11-24,TNJ,Indonesia,Passenger,3
2023-11-24,TNJ,Singapore,Passenger,3
2023-11-24,TPR,"China, People's Republic Of",Passenger,1
2023-11-24,TPR,France,Cargo,1
2023-11-24,TPR,Greece,Cargo,1
2023-11-24,TPR,"Hong Kong, China",Cargo,1
2023-11-24,TPR,Indonesia,Cargo,13
2023-11-24,TPR,Indonesia,Passenger,3
2023-11-24,TPR,Indonesia,Tanker,3
2023-11-24,TPR,Japan,Cargo,1
2023-11-24,TPR,"Korea, South",Cargo,1
2023-11-24,TPR,Netherlands,Dredging,1
2023-11-24,TPR,Saudi Arabia,Cargo,1
2023-11-24,TPR,Singapore,Cargo,1
2023-11-24,TPR,Switzerland,Cargo,2
2023-11-24,TPR,Vietnam,Cargo,1
2023-11-24,TQP,Indonesia,Cargo,1
2023-11-24,TQP,Indonesia,Passenger,4
2023-11-24,TRE,Indonesia,Cargo,1
2023-11-24,TUA,Indonesia,Tanker,1
2023-11-24,WSR,Indonesia,Passenger,1
2023-11-25,AMQ,Indonesia,Cargo,1
2023-11-25,AMQ,Indonesia,Passenger,2
2023-11-25,AMQ,Indonesia,Tanker,1
2023-11-25,AMQ,Singapore,Passenger,1
2023-11-25,AMQ,United Kingdom,Pleasure Craft,1
2023-11-25,ARE,Indonesia,Passenger,1
2023-11-25,BBM,Indonesia,Passenger,3
2023-11-25,BDJ,"China, People's Republic Of",Cargo,1
2023-11-25,BDJ,Greece,Cargo,3
2023-11-25,BDJ,Indonesia,Cargo,5
2023-11-25,BDJ,Indonesia,Passenger,2
2023-11-25,BDJ,Indonesia,Tanker,3
2023-11-25,BDJ,Japan,Cargo,1
2023-11-25,BDJ,Vietnam,Cargo,1
2023-11-25,BIK,Indonesia,Passenger,1
2023-11-25,BIK,Indonesia,Tanker,2
2023-11-25,BIT,Indonesia,Tanker,3
2023-11-25,BIT,Singapore,Tanker,1
2023-11-25,BLW,Chinese Taipei,Cargo,1
2023-11-25,BLW,Germany,Cargo,1
2023-11-25,BLW,Indonesia,Cargo,1
2023-11-25,BLW,Indonesia,Other,1
2023-11-25,BLW,Indonesia,Passenger,2
2023-11-25,BLW,Indonesia,Tanker,2
2023-11-25,BLW,Singapore,Tanker,1
2023-11-25,BLW,Switzerland,Tanker,1
2023-11-25,BMU,Indonesia,Passenger,1
2023-11-25,BMU,Indonesia,Tanker,1
2023-11-25,BOA,"China, People's Republic Of",Other,11
2023-11-25,BOA,Indonesia,Tanker,1
2023-11-25,BOA,Japan,Fishing,1
2023-11-25,BPN,"China, People's Republic Of",Cargo,1
2023-11-25,BPN,Indonesia,Cargo,4
2023-11-25,BPN,Indonesia,Other,1
2023-11-25,BPN,Indonesia,Passenger,14
2023-11-25,BPN,Indonesia,Sailing,1
2023-11-25,BPN,Indonesia,Tanker,6
2023-11-25,BPN,Japan,Tanker,1
2023-11-25,BPN,Philippines,Other,1
2023-11-25,BUR,Fiji,Other,2
2023-11-25,BUR,India,Tanker,1
2023-11-25,BUR,Indonesia,Cargo,2
2023-11-25,BUR,Indonesia,Other,1
2023-11-25,BUR,Indonesia,Passenger,28
2023-11-25,BUR,Indonesia,Tanker,4
2023-11-25,BUR,Japan,Tanker,1
2023-11-25,BUR,Norway,Passenger,2
2023-11-25,BUR,Saudi Arabia,Passenger,6
2023-11-25,BUR,Singapore,Cargo,2
2023-11-25,BUR,Singapore,Passenger,28
2023-11-25,CXP,Indonesia,Cargo,1
2023-11-25,CXP,Indonesia,Tanker,2
2023-11-25,CXP,Singapore,Tanker,2
2023-11-25,DJJ,Indonesia,Passenger,1
2023-11-25,DJJ,Indonesia,Tanker,1
2023-11-25,DUM,"Hong Kong, China",Cargo,4
2023-11-25,DUM,Indonesia,Cargo,4
2023-11-25,DUM,Indonesia,Passenger,1
2023-11-25,DUM,Indonesia,Tanker,3
2023-11-25,DUM,Japan,Cargo,1
2023-11-25,DUM,"Korea, South",Tanker,1
2023-11-25,DUM,Norway,Cargo,1
2023-11-25,DUM,Norway,Tanker,2
2023-11-25,DUM,Singapore,Tanker,3
2023-11-25,DUM,Switzerland,Tanker,1
2023-11-25,DUM,United Arab Emirates,Tanker,1
2023-11-25,DUM,Vietnam,Tanker,1
2023-11-25,FKQ,Indonesia,Passenger,1
2023-11-25,GRE,"China, People's Republic Of",Cargo,2
2023-11-25,GRE,Denmark,Cargo,1
2023-11-25,GRE,Indonesia,Cargo,10
2023-11-25,GRE,Indonesia,Dredging,2
2023-11-25,GRE,Indonesia,Fishing,1
2023-11-25,GRE,Indonesia,Passenger,8
2023-11-25,GRE,Indonesia,Sailing,1
2023-11-25,GRE,Indonesia,Tanker,5
2023-11-25,GRE,Japan,Cargo,1
2023-11-25,GRE,Malaysia,Tanker,1
2023-11-25,GRE,Singapore,Cargo,1
2023-11-25,GRE,Vietnam,Cargo,1
2023-11-25,GTO,Indonesia,Cargo,1
2023-11-25,IBP,"Hong Kong, China",Cargo,1
2023-11-25,IBP,Indonesia,Cargo,6
2023-11-25,IBP,Indonesia,Passenger,84
2023-11-25,IBP,Indonesia,Tanker,6
2023-11-25,IBP,Singapore,Tanker,5
2023-11-25,IMW,Indonesia,Cargo,1
2023-11-25,ING,Indonesia,Cargo,1
2023-11-25,ING,Indonesia,Sailing,1
2023-11-25,ING,Indonesia,Tanker,5
2023-11-25,ING,Malaysia,Tanker,5
2023-11-25,IPI,Indonesia,Cargo,1
2023-11-25,ISA,Indonesia,Passenger,1
2023-11-25,KBH,Indonesia,Other,1
2023-11-25,KDI,Indonesia,Cargo,1
2023-11-25,KDI,Indonesia,Passenger,2
2023-11-25,KDI,Indonesia,Tanker,1
2023-11-25,KDI,Liberia,Tanker,1
2023-11-25,LBO,Indonesia,Passenger,1
2023-11-25,LMR,"China, People's Republic Of",Passenger,1
2023-11-25,LMR,Indonesia,Fishing,1
2023-11-25,LMR,Indonesia,Other,1
2023-11-25,LMR,Indonesia,Passenger,8
2023-11-25,LMR,United States Of America,Passenger,1
2023-11-25,LTU,Indonesia,Cargo,1
2023-11-25,LTU,Indonesia,Passenger,1
2023-11-25,MAK,Indonesia,Cargo,5
2023-11-25,MAK,Indonesia,Other,1
2023-11-25,MAK,Indonesia,Passenger,1
2023-11-25,MAK,Indonesia,Tanker,3
2023-11-25,MAK,Philippines,Cargo,1
2023-11-25,MKQ,Indonesia,Passenger,2
2023-11-25,MKW,Indonesia,Cargo,1
2023-11-25,MKW,Indonesia,Passenger,1
2023-11-25,MLD,Indonesia,Cargo,1
2023-11-25,MSK,Indonesia,Passenger,2
2023-11-25,MUO,Indonesia,Cargo,1
2023-11-25,MUO,Indonesia,Passenger,2
2023-11-25,MUO,Indonesia,Sailing,1
2023-11-25,NGG,Indonesia,Tanker,1
2023-11-25,PKS,Indonesia,Tanker,1
2023-11-25,PNJ,"China, People's Republic Of",Cargo,1
2023-11-25,PNJ,Indonesia,Cargo,2
2023-11-25,PNJ,Indonesia,Tanker,2
2023-11-25,PNJ,Netherlands,Cargo,1
2023-11-25,PNK,Indonesia,Cargo,4
2023-11-25,PNK,Indonesia,Tanker,11
2023-11-25,PNK,Vietnam,Cargo,1
2023-11-25,PTL,Indonesia,Cargo,1
2023-11-25,PTL,Indonesia,Passenger,1
2023-11-25,SKJ,Indonesia,Tanker,1
2023-11-25,SMA,Indonesia,Cargo,1
2023-11-25,SMQ,Indonesia,Tanker,2
2023-11-25,SOQ,Indonesia,Passenger,2
2023-11-25,SOQ,Indonesia,Tanker,1
2023-11-25,SOQ,Singapore,Other,1
2023-11-25,SRG,"Hong Kong, China",Cargo,1
2023-11-25,SRG,Indonesia,Cargo,1
2023-11-25,SRG,Indonesia,Other,1
2023-11-25,SRG,Indonesia,Tanker,1
2023-11-25,SRG,Japan,Cargo,1
2023-11-25,SRG,Vietnam,Cargo,1
2023-11-25,SUB,Indonesia,Cargo,3
2023-11-25,SUB,Indonesia,Tanker,2
2023-11-25,SUR,Indonesia,Passenger,1
2023-11-25,SUR,Indonesia,Tanker,5
2023-11-25,SUR,Monaco,Cargo,1
2023-11-25,SXK,Indonesia,Passenger,1
2023-11-25,TBY,Indonesia,Cargo,4
2023-11-25,TBY,Indonesia,Passenger,1
2023-11-25,TBY,Indonesia,Tanker,2
2023-11-25,TEI,Indonesia,Cargo,1
2023-11-25,TEI,Indonesia,Passenger,12
2023-11-25,TJB,Indonesia,Cargo,5
2023-11-25,TJB,Indonesia,Other,1
2023-11-25,TJB,Indonesia,Passenger,5
2023-11-25,TJB,Indonesia,Tanker,1
2023-11-25,TJB,Singapore,Cargo,1
2023-11-25,TJB,Singapore,Passenger,2
2023-11-25,TJB,Thailand,Tanker,1
2023-11-25,TLN,Indonesia,Cargo,1
2023-11-25,TNJ,Indonesia,Passenger,4
2023-11-25,TNJ,Singapore,Passenger,2
2023-11-25,TPR,"China, People's Republic Of",Cargo,1
2023-11-25,TPR,Chinese Taipei,Cargo,1
2023-11-25,TPR,Germany,Cargo,1
2023-11-25,TPR,"Hong Kong, China",Cargo,1
2023-11-25,TPR,Indonesia,Cargo,11
2023-11-25,TPR,Indonesia,Other,2
2023-11-25,TPR,Indonesia,Passenger,1
2023-11-25,TPR,Indonesia,Tanker,2
2023-11-25,TPR,Japan,Tanker,1
2023-11-25,TPR,Netherlands,Dredging,2
2023-11-25,TPR,Singapore,Tanker,1
2023-11-25,TQP,Indonesia,Passenger,4
2023-11-25,TTK,Indonesia,Passenger,1
2023-11-25,TUA,Indonesia,Passenger,2
2023-11-25,WSR,Indonesia,Passenger,1
2023-11-26,AMQ,Indonesia,Cargo,1
2023-11-26,AMQ,Indonesia,Passenger,4
2023-11-26,AMQ,Indonesia,Tanker,1
2023-11-26,AMQ,"Korea, South",Tanker,1
2023-11-26,ARE,Indonesia,Passenger,2
2023-11-26,ARE,Indonesia,Tanker,1
2023-11-26,BBM,Indonesia,Passenger,1
2023-11-26,BDJ,Greece,Cargo,3
2023-11-26,BDJ,"Hong Kong, China",Cargo,1
2023-11-26,BDJ,Indonesia,Cargo,6
2023-11-26,BDJ,Indonesia,Passenger,2
2023-11-26,BDJ,Indonesia,Tanker,4
2023-11-26,BDJ,"Korea, South",Cargo,1
2023-11-26,BDJ,Singapore,Cargo,1
2023-11-26,BIK,Indonesia,Tanker,1
2023-11-26,BIT,Indonesia,Cargo,2
2023-11-26,BIT,Indonesia,Passenger,2
2023-11-26,BIT,Indonesia,Tanker,1
2023-11-26,BLW,France,Cargo,1
2023-11-26,BLW,Germany,Cargo,2
2023-11-26,BLW,Indonesia,Cargo,3
2023-11-26,BLW,Indonesia,Other,2
2023-11-26,BLW,Japan,Tanker,1
2023-11-26,BLW,Netherlands,Tanker,1
2023-11-26,BLW,Vietnam,Tanker,1
2023-11-26,BOA,"China, People's Republic Of",Other,9
2023-11-26,BOA,United States Of America,Passenger,1
2023-11-26,BPN,"China, People's Republic Of",Tanker,1
2023-11-26,BPN,Indonesia,Cargo,7
2023-11-26,BPN,Indonesia,Other,4
2023-11-26,BPN,Indonesia,Passenger,14
2023-11-26,BPN,Indonesia,Sailing,1
2023-11-26,BPN,Indonesia,Tanker,8
2023-11-26,BPN,Malaysia,Cargo,1
2023-11-26,BPN,Philippines,Cargo,1
2023-11-26,BPN,Singapore,Other,1
2023-11-26,BUR,Australia,Cargo,1
2023-11-26,BUR,Indonesia,Cargo,1
2023-11-26,BUR,Indonesia,Other,1
2023-11-26,BUR,Indonesia,Passenger,25
2023-11-26,BUR,Indonesia,Tanker,1
2023-11-26,BUR,Norway,Passenger,1
2023-11-26,BUR,Philippines,Cargo,1
2023-11-26,BUR,Saudi Arabia,Passenger,6
2023-11-26,BUR,Singapore,Cargo,1
2023-11-26,BUR,Singapore,Other,2
2023-11-26,BUR,Singapore,Passenger,22
2023-11-26,CBN,Indonesia,Cargo,1
2023-11-26,CXP,Indonesia,Cargo,1
2023-11-26,CXP,Indonesia,Tanker,1
2023-11-26,CXP,Singapore,Tanker,1
2023-11-26,DJJ,Indonesia,Cargo,1
2023-11-26,DJJ,Indonesia,Passenger,2
2023-11-26,DUM,"Hong Kong, China",Cargo,5
2023-11-26,DUM,Indonesia,Cargo,5
2023-11-26,DUM,Indonesia,Passenger,1
2023-11-26,DUM,Liberia,Tanker,1
2023-11-26,DUM,Netherlands,Tanker,1
2023-11-26,DUM,Norway,Tanker,1
2023-11-26,DUM,Singapore,Tanker,5
2023-11-26,DUM,Switzerland,Tanker,1
2023-11-26,DUM,United Kingdom,Tanker,1
2023-11-26,DUM,Vietnam,Cargo,1
2023-11-26,GRE,"China, People's Republic Of",Cargo,1
2023-11-26,GRE,Denmark,Cargo,1
2023-11-26,GRE,"Hong Kong, China",Cargo,4
2023-11-26,GRE,Indonesia,Cargo,10
2023-11-26,GRE,Indonesia,Dredging,3
2023-11-26,GRE,Indonesia,Other,1
2023-11-26,GRE,Indonesia,Passenger,5
2023-11-26,GRE,Indonesia,Tanker,3
2023-11-26,GRE,Japan,Cargo,1
2023-11-26,GRE,"Korea, South",Cargo,1
2023-11-26,GRE,Malaysia,Tanker,4
2023-11-26,GRE,Singapore,Cargo,1
2023-11-26,GRE,Tanzania,Cargo,1
2023-11-26,IBP,Colombia,Passenger,2
2023-11-26,IBP,Denmark,Tanker,1
2023-11-26,IBP,"Hong Kong, China",Cargo,1
2023-11-26,IBP,India,Cargo,1
2023-11-26,IBP,Indonesia,Cargo,8
2023-11-26,IBP,Indonesia,Passenger,84
2023-11-26,IBP,Indonesia,Tanker,4
2023-11-26,IBP,Japan,Cargo,1
2023-11-26,IBP,Japan,Tanker,1
2023-11-26,IBP,"Korea, South",Tanker,1
2023-11-26,IBP,Netherlands,Tanker,1
2023-11-26,IBP,Singapore,Cargo,1
2023-11-26,IBP,Singapore,Tanker,6
2023-11-26,IBP,Vietnam,Cargo,2
2023-11-26,IMW,Indonesia,Other,1
2023-11-26,ING,Indonesia,Cargo,1
2023-11-26,ING,Indonesia,Sailing,2
2023-11-26,ING,Indonesia,Tanker,1
2023-11-26,ING,Malaysia,Tanker,2
2023-11-26,ING,Singapore,Cargo,2
2023-11-26,ING,Thailand,Cargo,1
2023-11-26,ISA,Indonesia,Passenger,1
2023-11-26,KAT,Indonesia,Passenger,3
2023-11-26,KDI,Indonesia,Cargo,3
2023-11-26,KDI,Indonesia,Passenger,3
2023-11-26,KOL,Indonesia,Passenger,1
2023-11-26,KUM,Indonesia,Tanker,1
2023-11-26,LMR,Indonesia,Passenger,10
2023-11-26,LSW,Indonesia,Tanker,1
2023-11-26,LTU,Indonesia,Cargo,1
2023-11-26,MAK,Indonesia,Cargo,5
2023-11-26,MAK,Indonesia,Passenger,6
2023-11-26,MAK,Indonesia,Tanker,3
2023-11-26,MKQ,Indonesia,Passenger,1
2023-11-26,MKW,Indonesia,Cargo,1
2023-11-26,MKW,Indonesia,Passenger,1
2023-11-26,MKW,Indonesia,Tanker,3
2023-11-26,MKW,Vietnam,Cargo,1
2023-11-26,MLD,Indonesia,Cargo,1
2023-11-26,MLD,Indonesia,Passenger,1
2023-11-26,MOF,Indonesia,Cargo,1
2023-11-26,MSK,Indonesia,Tanker,2
2023-11-26,MSK,Singapore,Cargo,1
2023-11-26,MUO,Indonesia,Passenger,1
2023-11-26,MUO,Indonesia,Sailing,1
2023-11-26,MUO,Indonesia,Tanker,1
2023-11-26,NAM,Indonesia,Passenger,2
2023-11-26,NDA,Indonesia,Passenger,1
2023-11-26,NDA,Singapore,Passenger,1
2023-11-26,PNJ,Greece,Cargo,1
2023-11-26,PNJ,Indonesia,Cargo,1
2023-11-26,PNJ,Indonesia,Tanker,2
2023-11-26,PNJ,Singapore,Cargo,1
2023-11-26,PNJ,Singapore,Tanker,3
2023-11-26,PNK,Indonesia,Cargo,2
2023-11-26,PNK,Indonesia,Passenger,1
2023-11-26,PNK,Indonesia,Tanker,3
2023-11-26,PTL,Indonesia,Cargo,1
2023-11-26,PTM,Indonesia,Cargo,1
2023-11-26,SKJ,Indonesia,Cargo,2
2023-11-26,SMA,Indonesia,Tanker,1
2023-11-26,SMQ,Indonesia,Cargo,1
2023-11-26,SMQ,Vietnam,Cargo,2
2023-11-26,SOQ,Indonesia,Cargo,1
2023-11-26,SOQ,Indonesia,Passenger,3
2023-11-26,SRG,France,Cargo,1
2023-11-26,SRG,Greece,Cargo,1
2023-11-26,SRG,"Hong Kong, China",Cargo,1
2023-11-26,SRG,Indonesia,Cargo,3
2023-11-26,SRG,Indonesia,Passenger,1
2023-11-26,SRG,Indonesia,Tanker,2
2023-11-26,SUB,Indonesia,Cargo,4
2023-11-26,SUB,Indonesia,Passenger,2
2023-11-26,SUB,Indonesia,Tanker,1
2023-11-26,SUR,"China, People's Republic Of",Cargo,1
2023-11-26,SUR,Indonesia,Cargo,1
2023-11-26,SUR,Indonesia,Tanker,1
2023-11-26,SUR,Norway,Cargo,1
2023-11-26,TBY,"China, People's Republic Of",Tanker,1
2023-11-26,TBY,Indonesia,Cargo,1
2023-11-26,TBY,Indonesia,Tanker,1
2023-11-26,TBY,Singapore,Tanker,1
2023-11-26,TEI,Indonesia,Cargo,6
2023-11-26,TEI,Indonesia,Passenger,6
2023-11-26,TJB,India,Tanker,1
2023-11-26,TJB,Indonesia,Cargo,6
2023-11-26,TJB,Indonesia,Other,1
2023-11-26,TJB,Indonesia,Passenger,10
2023-11-26,TJB,Indonesia,Tanker,3
2023-11-26,TJB,Singapore,Passenger,2
2023-11-26,TJB,Singapore,Tanker,1
2023-11-26,TJB,United Arab Emirates,Cargo,1
2023-11-26,TNJ,Indonesia,Passenger,2
2023-11-26,TNJ,Singapore,Passenger,1
2023-11-26,TPR,"China, People's Republic Of",Cargo,1
2023-11-26,TPR,"China, People's Republic Of",Other,1
2023-11-26,TPR,France,Cargo,1
2023-11-26,TPR,Indonesia,Cargo,10
2023-11-26,TPR,Indonesia,Passenger,2
2023-11-26,TPR,Indonesia,Tanker,4
2023-11-26,TPR,"Korea, South",Cargo,2
2023-11-26,TPR,Netherlands,Dredging,2
2023-11-26,TPR,Singapore,Cargo,1
2023-11-26,TPR,Singapore,Tanker,2
2023-11-26,TPR,Turkey,Tanker,1
2023-11-26,TQP,Indonesia,Cargo,1
2023-11-26,TQP,Indonesia,Passenger,4
2023-11-26,TRE,Indonesia,Cargo,1
2023-11-26,WSR,Indonesia,Passenger,1
2023-11-27,AEA,Indonesia,Cargo,1
2023-11-27,AMQ,Indonesia,Other,1
2023-11-27,AMQ,Indonesia,Passenger,2
2023-11-27,AMQ,Indonesia,Tanker,5
2023-11-27,BDJ,"China, People's Republic Of",Cargo,2
2023-11-27,BDJ,Indonesia,Cargo,3
2023-11-27,BDJ,Indonesia,Other,1
2023-11-27,BDJ,Indonesia,Passenger,1
2023-11-27,BDJ,Indonesia,Tanker,1
2023-11-27,BIK,Indonesia,Cargo,1
2023-11-27,BIK,Indonesia,Passenger,3
2023-11-27,BIK,Indonesia,Tanker,1
2023-11-27,BIT,Indonesia,Cargo,2
2023-11-27,BIT,Indonesia,Passenger,1
2023-11-27,BIT,Indonesia,Tanker,4
2023-11-27,BKS,Indonesia,Passenger,1
2023-11-27,BKS,Indonesia,Tanker,1
2023-11-27,BLW,Chinese Taipei,Cargo,1
2023-11-27,BLW,Indonesia,Cargo,1
2023-11-27,BLW,Indonesia,Other,1
2023-11-27,BLW,Indonesia,Passenger,1
2023-11-27,BLW,Indonesia,Tanker,2
2023-11-27,BLW,Lebanon,Cargo,1
2023-11-27,BLW,Switzerland,Cargo,1
2023-11-27,BMU,Indonesia,Passenger,1
2023-11-27,BOA,"China, People's Republic Of",Other,7
2023-11-27,BOA,Indonesia,Passenger,1
2023-11-27,BOA,Indonesia,Tanker,1
2023-11-27,BOA,Monaco,Passenger,1
2023-11-27,BOA,United Kingdom,Passenger,1
2023-11-27,BPN,Indonesia,Cargo,2
2023-11-27,BPN,Indonesia,Other,3
2023-11-27,BPN,Indonesia,Passenger,10
2023-11-27,BPN,Indonesia,Sailing,2
2023-11-27,BPN,Indonesia,Tanker,11
2023-11-27,BPN,Philippines,Cargo,1
2023-11-27,BUR,Fiji,Other,1
2023-11-27,BUR,"Hong Kong, China",Cargo,1
2023-11-27,BUR,Indonesia,Other,1
2023-11-27,BUR,Indonesia,Passenger,27
2023-11-27,BUR,Indonesia,Tanker,4
2023-11-27,BUR,Norway,Passenger,1
2023-11-27,BUR,Saudi Arabia,Passenger,6
2023-11-27,BUR,Singapore,Cargo,4
2023-11-27,BUR,Singapore,Other,1
2023-11-27,BUR,Singapore,Passenger,24
2023-11-27,BUR,Singapore,Tanker,1
2023-11-27,CBN,Indonesia,Cargo,1
2023-11-27,CEB,Indonesia,Cargo,1
2023-11-27,CXP,Indonesia,Cargo,2
2023-11-27,CXP,Indonesia,Tanker,3
2023-11-27,CXP,Singapore,Tanker,1
2023-11-27,DJJ,Indonesia,Passenger,1
2023-11-27,DUM,"China, People's Republic Of",Tanker,1
2023-11-27,DUM,Greece,Tanker,1
2023-11-27,DUM,"Hong Kong, China",Cargo,5
2023-11-27,DUM,Indonesia,Cargo,1
2023-11-27,DUM,Indonesia,Passenger,1
2023-11-27,DUM,"Korea, South",Tanker,2
2023-11-27,DUM,Singapore,Tanker,6
2023-11-27,DUM,Thailand,Tanker,1
2023-11-27,DUM,Turkey,Tanker,1
2023-11-27,GRE,Bangladesh,Cargo,1
2023-11-27,GRE,"China, People's Republic Of",Passenger,1
2023-11-27,GRE,Chinese Taipei,Cargo,1
2023-11-27,GRE,Germany,Cargo,1
2023-11-27,GRE,Indonesia,Cargo,17
2023-11-27,GRE,Indonesia,Dredging,3
2023-11-27,GRE,Indonesia,Fishing,1
2023-11-27,GRE,Indonesia,Other,1
2023-11-27,GRE,Indonesia,Passenger,4
2023-11-27,GRE,Indonesia,Tanker,3
2023-11-27,GRE,Malaysia,Tanker,3
2023-11-27,GRE,Marshall Islands,Tanker,1
2023-11-27,GRE,Netherlands,Cargo,1
2023-11-27,GRE,Singapore,Tanker,1
2023-11-27,GRE,Thailand,Tanker,1
2023-11-27,GRE,United States Of America,Cargo,1
2023-11-27,GTO,Indonesia,Passenger,1
2023-11-27,IBP,"China, People's Republic Of",Tanker,1
2023-11-27,IBP,Colombia,Passenger,4
2023-11-27,IBP,Indonesia,Cargo,6
2023-11-27,IBP,Indonesia,Passenger,84
2023-11-27,IBP,Indonesia,Tanker,8
2023-11-27,IBP,Japan,Cargo,1
2023-11-27,IBP,Singapore,Tanker,3
2023-11-27,IMW,Indonesia,Cargo,3
2023-11-27,IMW,Indonesia,Passenger,1
2023-11-27,IMW,Indonesia,Tanker,1
2023-11-27,ING,Indonesia,Passenger,2
2023-11-27,ING,Indonesia,Tanker,1
2023-11-27,ING,Singapore,Tanker,1
